imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0010267,The Hoodlum,The Hoodlum,1919,8/31/1919,Comedy,78,USA,English,Sidney Franklin,"Julie Mathilde Lippmann, Bernard McConville",Mary Pickford Company,"Mary Pickford, Ralph Lewis, Kenneth Harlan, T.D. Crittenden, Aggie Herring, Andrew Arbuckle, Max Davidson, Paul Mullen, Buddy Messinger","A spoiled young rich girl is forced by misfortune to fight for survival in the slums and alleys, where she becomes involved with all manner of unpleasantness.",6.7,906,,,,,9,4
tt0010281,Ich möchte kein Mann sein,Ich möchte kein Mann sein,1918,11/18/1918,"Comedy, Romance",45,Germany,German,Ernst Lubitsch,"Hanns Kräly, Ernst Lubitsch",Projektions-AG Union (PAGU),"Ossi Oswalda, Curt Goetz, Ferry Sikla, Margarete Kupfer, Victor Janson","A teenaged tomboy, tired of being bossed around by her strict guardian, impersonates a man so she can have more fun, but discovers that being the opposite sex isn't as easy as she had hoped.",6.9,1157,,,,,15,15
tt0010307,J'accuse,J'accuse,1919,4/25/1919,"Drama, Horror, War",166,France,French,Abel Gance,Abel Gance,Pathé Frères,"Romuald Joubé, Maxime Desjardins, Séverin-Mars, Angèle Guys, Maryse Dauvray, Mancini, Elizabeth Nizan, Pierre Danis, Blaise Cendrars, Paul Duc","The story of two men, one married, the other the lover of the other's wife, who meet in the trenches of the First World War, and how their tale becomes a microcosm for the horrors of war.",7.7,1303,,,,,15,25
tt0010323,Das Cabinet des Dr. Caligari,Das Cabinet des Dr. Caligari,1920,2/27/1920,"Fantasy, Horror, Mystery",76,Germany,German,Robert Wiene,"Carl Mayer, Hans Janowitz",Decla-Bioscop AG,"Werner Krauss, Conrad Veidt, Friedrich Feher, Lil Dagover, Hans Heinrich von Twardowski, Rudolf Lettinger","Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders.",8.1,51644,"$18,000 ","$8,811 ","$8,811 ",,218,148
tt0010418,Male and Female,Male and Female,1919,11/23/1919,"Adventure, Drama",116,USA,English,Cecil B. DeMille,"Jeanie Macpherson, J.M. Barrie",Paramount Pictures,"Thomas Meighan, Theodore Roberts, Raymond Hatton, Robert Cain, Gloria Swanson, Lila Lee, Bebe Daniels, Julia Faye, Rhy Darby, Mildred Reardon, Mayme Kelso, Edmund Burns, Henry Woodward, Sydney Deane, Wesley Barry","Lady Mary Lasenby is a spoiled maiden who always gets her way until shipwrecked with her butler, then learns which qualities are really admirable in a person.",7,1671,,,,,16,8
tt0010456,Meyer aus Berlin,Meyer aus Berlin,1919,1/17/1919,Comedy,58,Germany,German,Ernst Lubitsch,"Hanns Kräly, Erich Schönfelder",Projektions-AG Union (PAGU),"Ernst Lubitsch, Ethel Orff, Heinz Landsmann, Trude Troll, Ossi Oswalda, Erich Schönfelder","A bumbling, self-indulgent husband goes on a vacation away from his wife. There he meets a popular, attractive young woman also on a vacation. Both go on a mountain climb which is going to be far from an ideal adventure.",6,162,,,,,3,
tt0010466,The Miracle Man,The Miracle Man,1919,8/26/1919,Drama,80,USA,English,George Loane Tucker,"George M. Cohan, Robert Hobart Davis",Mayflower Photoplay Company,"Lon Chaney, Betty Compson, Joseph J. Dowling, J.M. Dumont, Elinor Fair, Thomas Meighan, F.A. Turner, Lucille Hutton, Lawson Butt, Kisaburô Kurihara",A gang of crooks evade the police by moving their operations to a small town. There the gang's leader encounters a faith healer and uses him to scam gullible public of funds for a supposed ...,6.7,142,"$120,000 ",,,,5,3
tt0010484,The Mother and the Law,The Mother and the Law,1919,8/18/1919,Drama,95,USA,,D.W. Griffith,"D.W. Griffith, D.W. Griffith",D.W. Griffith Productions,"Mae Marsh, Robert Harron, Miriam Cooper, Vera Lewis, Sam De Grasse, Clyde E. Hopkins, F.A. Turner, Walter Long, Ralph Lewis, Tom Wilson, A.W. McClure, Lloyd Ingraham, William Brown, Max Davidson, Alberta Lee",A re-edited version of the 'modern' story from,6.9,160,,,,,3,1
tt0010559,Die Pest in Florenz,Die Pest in Florenz,1919,10/23/1919,"Drama, History, Horror",92,Germany,,Otto Rippert,"Fritz Lang, Edgar Allan Poe",Decla-Bioscop AG,"Theodor Becker, Karl Bernhard, Julietta Brandt, Erner Huebsch, Franz Knaak, Otto Mannstaedt, Auguste Prasch-Grevenberg, Marga von Kierska, Hans Walter, Anders Wikman","Suddenly appearing in Florence, an evil seductress causes Cesare, the city's ruler, and his son to both fall madly in love with her. The son, killing his father before an order to torture ...",6.4,112,,,,,2,2
tt0010598,Præsidenten,Præsidenten,1919,2/9/1920,Drama,75,Denmark,,Carl Theodor Dreyer,"Carl Theodor Dreyer, Karl Emil Franzos",Nordisk Film,"Richard Christensen, Christian Engelstoft, Hallander Helleman, Halvard Hoff, Jon Iversen, Jacoba Jessen, Betty Kirkeby, Carl Lauritzen, Axel Madsen, Carl Walther Meyer, Peter Nielsen, Fanny Petersen, Elith Pio, Olga Raphael-Linden","The judge in a Danish town sees his illegitimate daughter facing a trial for the murder of her newborn child, and is rather sure that she will be sentenced to death. She became pregnant ...",6.6,733,,,,,7,9
tt0010600,Die Puppe,Die Puppe,1919,4/6/1920,"Comedy, Fantasy",48,Germany,,Ernst Lubitsch,"E.T.A. Hoffmann, Hanns Kräly",Projektions-AG Union (PAGU),"Max Kronert, Hermann Thimig, Victor Janson, Marga Köhler, Ossi Oswalda, Gerhard Ritterband, Jakob Tiedtke, Josefine Dora, Lapitski, Paul Morgan, Hedy Searle, Arthur Weinschenk","Because the Baron of Chanterelle wants to preserve his family line, he forces his timid nephew Lancelot to choose one of the village maidens to wed. Lancelot flees to a monastery to escape ...",7.4,1539,,,,,10,20
tt0010635,The Roaring Road,The Roaring Road,1919,4/27/1919,"Comedy, Drama, Sport",58,USA,English,James Cruze,"Byron Morgan, Marion Fairfax",Paramount Pictures,"Wallace Reid, Ann Little, Theodore Roberts, Guy Oliver, Clarence Geldart","A young man pursues a young lady with the same energy he applies to his other obsession in life, auto racing.",5.2,587,,,,,5,1
tt0010662,Scarlet Days,Scarlet Days,1919,11/9/1919,"Adventure, Romance, Western",77,USA,English,D.W. Griffith,Stanner E.V. Taylor,D.W. Griffith Productions,"Richard Barthelmess, Eugenie Besserer, Carol Dempster, Clarine Seymour, Ralph Graves, George Fawcett, Walter Long, Kate Bruce, Rhea Haines, Adolph Lestina, Herbert Sutch, J. Wesley Warner","A romantic bandit named Alvarez, wanted for raids on the mining camps of the California gold rush in 1849, is reformed by the love of a good woman.",5,410,,,,,5,
tt0010680,The Sentimental Bloke,The Sentimental Bloke,1919,10/4/1919,"Drama, Romance",106,Australia,English,Raymond Longford,"C.J. Dennis, Raymond Longford",Southern Cross Feature Film Company,"Arthur Tauchert, Lottie Lyell, Gilbert Emery, Stanley Robinson, Harry Young, Margaret Reid, Charles Keegan, William Coulter, Helen Fergus, C.J. Dennis",A down-at-heal ex-convict undergoes an epiphany as he experiences the love of a good woman for the first time.,6.3,225,,,,,11,
tt0010726,"Die Spinnen, 1. Teil - Der Goldene See","Die Spinnen, 1. Teil - Der Goldene See",1919,7/5/1920,"Adventure, Western",81,Germany,,Fritz Lang,Fritz Lang,Decla-Bioscop AG,"Carl de Vogt, Ressel Orla, Georg John, Lil Dagover, Paul Biensfeldt, Harry Frank, Gilda Langer","Kay Hoog finds a message that indicates that some Incas are still alive, but the secret organisation ""Die Spinnen"" wants the Incas' gold....",6.7,980,,,,,11,21
tt0010755,Sången om den eldröda blomman,Sången om den eldröda blomman,1919,4/14/1919,"Drama, Romance",145,Sweden,,Mauritz Stiller,"Tom Bret, Johannes Linnankoski",Svenska Biografteatern AB,"Lars Hanson, Greta Almroth, Lillebil Ibsen, Louise Fahlman, Axel Hultman, John Ekman, Hjalmar Peters, Edith Erastoff, Nils Lundell","Olof Koskela is the son of a rich farmer. He seduces young girls at random, until an inconsistent gesture rushes him away from home and his carefree lifestyle. Based on the 1905 novel by Finnish author Johannes Linnankoski.",6.9,134,SEK 180000,,,,2,
tt0010806,True Heart Susie,True Heart Susie,1919,6/1/1919,"Comedy, Drama, Romance",87,USA,English,D.W. Griffith,Marian Fremont,D.W. Griffith Productions,"Lillian Gish, Robert Harron, Wilbur Higby, Loyola O'Connor, George Fawcett, Clarine Seymour, Kate Bruce, Carol Dempster, Raymond Cannon","Susie, a plain young country girl, secretly loves a neighbor boy, William. She believes in him and sacrifices much of her own happiness to promote his own ambitions, all without his ...",7,1519,,,,,48,8
tt0010821,Unheimliche Geschichten,Unheimliche Geschichten,1919,11/5/1919,"Fantasy, Horror, Mystery",112,Germany,,Richard Oswald,"Anselma Heine, Robert Liebmann",Richard-Oswald-Produktion,"Anita Berber, Conrad Veidt, Reinhold Schünzel, Hugo Döblin, Paul Morgan, Georg John","A demon, a reaper, and the ghost of a prostitute read gothic short stories and act them out.",6.6,400,,,,,7,9
tt0010844,Victory,Victory,1919,12/7/1919,"Drama, Romance",62,USA,English,Maurice Tourneur,"Joseph Conrad, Jules Furthman",Maurice Tourneur Productions,"Jack Holt, Seena Owen, Wallace Beery, Ben Deeley, Lon Chaney, Bull Montana","Axel Heyst, an uncommitted wanderer, has settled on an island in the South Seas. He takes pity on a troubled young woman, Lena, and gives her refuge on her island. But the piratical Mr. ...",6.6,308,,,,,13,5
tt0010853,Wagon Tracks,Wagon Tracks,1919,7/29/1919,Western,64,USA,,Lambert Hillyer,"C. Gardner Sullivan, C. Gardner Sullivan",William S. Hart Productions,"William S. Hart, Jane Novak, Robert McKim, Lloyd Bacon, Leo Pierson, Bert Sprotte, Charles Arling","Buckskin Hamilton guides a wagon train across the wasteland, caring well for the pioneers he escorts, but hoping to solve the murder of his brother by one of the travellers.",6.9,115,,,,,7,5
tt0010879,When the Clouds Roll by,When the Clouds Roll by,1919,12/28/1919,"Action, Comedy, Romance",85,USA,English,Victor Fleming,Thomas J. Geraghty,Douglas Fairbanks Pictures,"Douglas Fairbanks, Albert MacQuarrie, Kathleen Clifford, Frank Campeau, Ralph Lewis, Herbert Grimwood, Daisy Jefferson, Bull Montana, Victor Fleming, Thomas J. Geraghty, William C. McGann, Harris Thorpe",Psychiatrist Dr. Ulrich Metz attempts to drive Daniel Brown to suicide.,6.9,741,,,,,8,6
tt0010890,The Wicked Darling,The Wicked Darling,1919,2/24/1919,"Drama, Crime",59,USA,English,Tod Browning,"Evelyn Campbell, Harvey Gates",Universal Film Manufacturing Company,"Priscilla Dean, Wellington A. Playter, Lon Chaney, Spottiswoode Aitken, Gertrude Astor, Kalla Pasha","A slum girl is forced to steal for a living. After she swipes a rich society's matron's necklace, she hides out at the home of a man who turns out to be the socialite's former fiance.",6.5,310,,,,,9,3
tt0010925,Yankee Doodle in Berlin,Yankee Doodle in Berlin,1919,3/2/1919,Comedy,58,USA,English,F. Richard Jones,Mack Sennett,Mack Sennett Comedies,"Bothwell Browne, Ford Sterling, Malcolm St. Clair, Bert Roach, Eva Thatcher, Marie Prevost, Ben Turpin, Charles Murray, Chester Conklin, Heinie Conklin, Joseph Belmont","Behind enemy lines, Captain Bob White disguises himself as a woman in order to fool members of the German High Command, including the Kaiser himself.",5.6,713,,,,,6,2
tt0010953,Algol - Tragödie der Macht,Algol - Tragödie der Macht,1920,11/7/1921,"Fantasy, Sci-Fi",99,Germany,,Hans Werckmeister,"Hans Brennert, Friedel Köhne",Deutsche Lichtbild-Gesellschaft e.V. (DLG),"Emil Jannings, John Gottowt, Hans Adalbert Schlettow, Hanna Ralph, Erna Morena, Ernst Hofmann, Gertrude Welcker, Käthe Haack, Sebastian Droste",An alien from the planet Algol gives a man a device that gives him superpowers.,6.3,121,,,,,4,6
tt0010962,Anna Boleyn,Anna Boleyn,1920,4/4/1921,Drama,100,Germany,German,Ernst Lubitsch,"Norbert Falk, Hanns Kräly",Messters Projektion GmbH,"Henny Porten, Emil Jannings, Paul Hartmann, Ludwig Hartau, Aud Egede-Nissen, Hedwig Pauly-Winterstein, Hilde Müller, Maria Reisenhofer, Ferdinand von Alten, Adolf Klein, Paul Biensfeldt, Wilhelm Diegelmann, Friedrich Kühne, Karl Platen, Erling Hanson","The story of the ill-fated second wife of the English king Henry VIII, whose marriage to the Henry led to momentous political and religious turmoil in England.",6.5,533,,,,,13,13
tt0010969,L'Atlantide,L'Atlantide,1921,5/28/1921,"Adventure, Fantasy, Mystery",136,"France, Belgium",French,Jacques Feyder,"Pierre Benoît, Jacques Feyder",International et Commercial de la Cinématographie (Thalman),"Jean Angelo, Stacia Napierkowska, Georges Melchior, Marie-Louise Iribe, Abd-el-Kader Ben Ali, Mohamed Ben Noui, Paul Franceschi, André Roanne, Genica Missirio, René Lorsay, Barbier, Chatelain, Émile Daltour, David, Fernand Ledoux","Two men, lost in the desert, meet Queen Antinea, ruler of Atlantis.",6.7,296,FRF 1800000,,,,5,10
tt0011000,Blade af Satans bog,Blade af Satans bog,1920,1/24/1921,Drama,167,Denmark,,Carl Theodor Dreyer,"Edgar Høyer, Marie Corelli",Nordisk Film,"Helge Nissen, Halvard Hoff, Jacob Texiere, Hallander Helleman, Ebon Strandin, Johannes Meyer, Nalle Halden, Tenna Kraft, Viggo Wiehe, Emma Wiehe, Jeanne Tramcourt, Hugo Bruun, Elith Pio, Emil Helsengreen, Viggo Lindstrøm","In 4 episodic tales of human suffering; the temptation of Jesus, the Spanish Inquisition, the French Revolution and the Russo-Finnish war of 1918, Satan attempts to win God's favor.",6.7,1034,,,,,15,15
tt0011130,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,1920,9/28/1920,"Drama, Horror, Sci-Fi",82,USA,English,John S. Robertson,"Robert Louis Stevenson, Clara Beranger",Paramount Pictures,"John Barrymore, Brandon Hurst, Martha Mansfield, Charles Lane, Cecil Clovelly, Nita Naldi, Louis Wolheim","Dr. Henry Jekyll experiments with scientific means of revealing the hidden, dark side of man and releases a murderer from within himself.",7,4477,,,,,68,64
tt0011131,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,1920,4/1/1920,"Drama, Horror, Sci-Fi",40,USA,English,J. Charles Haydon,"J. Charles Haydon, Robert Louis Stevenson",Pioneer Film Corporation,"Sheldon Lewis, Alex Shannon, Dora Mills Adams, Gladys Field, Harold Foshay, Leslie Austin","Dr. Henry Jekyll experiments with scientific means of revealing the hidden, dark side of man and releases a murderer from within himself.",5.4,116,,,,,4,4
tt0011157,Erotikon,Erotikon,1920,11/8/1920,"Comedy, Romance",106,Sweden,Swedish,Mauritz Stiller,"Ferenc Herczeg, Gustaf Molander",Svensk Filmindustri (SF),"Anders de Wahl, Tora Teje, Karin Molander, Elin Lagergren, Lars Hanson, Vilhelm Bryde, Bell Hedqvist, Torsten Hammarén, Vilhelm Berndtson, Stina Berg, John Lindlöf, Greta Lindgren, Carl Wallin, Gucken Cederborg, Tora Wibergh","EROTIKON surely pushed the boundaries of what was acceptable on the screen in 1920: Irene, the bored wife of a distracted entomologist, pursues a womanizing aviator, but she may actually be...",6.6,674,,,,,12,8
tt0011173,Fante-Anne,Fante-Anne,1920,9/11/1920,"Crime, Drama, Romance",93,Norway,,Rasmus Breistein,"Rasmus Breistein, Kristofer Janson",,"Asta Nielsen, Einar Tveito, Johanne Bruhn, Lars Tvinde, Dagmar Myhrvold, Henny Skjønberg, Kristine Ullmo, Magnus Falkberget, Anders Skrede, Edvard Drabløs, Elsa Vang, Olaf Solberg, Øygard","The story of an orphaned girl brought up by the Storlein family. Young Anne (Asta Nielsen) is brought as an infant to the Storlein farm by her mother, who has been traveling and is in need ...",6.3,112,,,,,1,1
tt0011193,The Flapper,The Flapper,1920,5/10/1920,Comedy,88,USA,English,Alan Crosland,"Frances Marion, Frances Marion",Selznick Pictures Corporation,"Olive Thomas, Theodore Westman Jr., William P. Carleton, Warren Cook, Katherine Johnston, Arthur Housman, Louise Lindroth, Marcia Harris, Charles Craig, Bobby Connelly, Maurice Steuart","Ginger grows up in a slow town. Because of her wild attitude, her father decides to send her to a strict boarding school. Despite the strictness, the girls have fun getting into flapper lifestyle trouble including flirting.",6.6,271,,,,,12,4
tt0011217,Der Gang in die Nacht,Der Gang in die Nacht,1921,8/8/1921,Drama,81,"Germany, Denmark",German,F.W. Murnau,"Harriet Bloch, Carl Mayer",Goron Film,"Olaf Fønss, Erna Morena, Conrad Veidt, Gudrun Bruun Stephensen, Clementine Plessner","Dr Eigil Borne is engaged to Hélène, a girl who is madly in love with him. At Hélène's birthday celebration, Eigil invites her to a cabaret, where he meets his other love, Lily, a passionate, fiery and funny dancer.",6.4,277,,,,,4,6
tt0011221,Genuine,Genuine,1920,12/12/1921,Horror,88,Germany,German,Robert Wiene,Carl Mayer,Decla-Bioscop AG,"Fern Andra, Hans Heinrich von Twardowski, Ernst Gronau, Harald Paulsen, Albert Bennefeld, John Gottowt, Louis Brody","Extremely rare work of Robert Wiene. From the director and year of excellent ""The Cabinet of Dr. Caligari"" this work was eventually overshadowed by the success of Caligari. It has a dreamy atmosphere, like another world or something.",6,791,,,,,12,7
tt0011237,"Der Golem, wie er in die Welt kam","Der Golem, wie er in die Welt kam",1920,2/21/1921,"Fantasy, Horror",91,Germany,,"Carl Boese, Paul Wegener","Henrik Galeen, Paul Wegener",Projektions-AG Union (PAGU),"Paul Wegener, Albert Steinrück, Lyda Salmonova, Ernst Deutsch, Hans Stürm, Max Kronert, Otto Gebühr, Dore Paetzold, Lothar Müthel, Greta Schröder, Loni Nest","In 16th-century Prague, a rabbi creates the Golem - a giant creature made of clay. Using sorcery, he brings the creature to life in order to protect the Jews of Prague from persecution.",7.2,5933,,,,,47,40
